,sample_id,rock_name,qap_name,major_id,method_id,sio2,tio2,al2o3,fe2o3,mgo,cao,mno,k2o,na2o,p2o5,rock_type
32575,853528,monzogranite,monzogranite,572438,1,73.23,0.14,14.05,0.18,0.24,1.12,0.02,5.84,3.35,0.04,granite
32576,853529,granite,monzogranite,575527,1,73.49,0.23,13.55,0.99,0.29,1.04,0.03,5.1,3.19,0.05,granite
32577,853534,granite,monzogranite,552057,1,71.71,0.18,14.55,0.58,0.38,1.2,0.02,5.77,3.34,0.07,granite
32578,853536,granite,monzogranite,581905,1,73.95,0.17,13.82,0.62,0.24,1.08,0.02,5.13,3.16,0.04,granite
32579,853537,granite,monzogranite,548583,1,71.45,0.28,15.01,0.42,0.49,1.91,0.02,4.41,3.92,0.09,granite
32580,853539,granite,monzogranite,531842,1,70.11,0.47,14.4,1.16,0.83,2.19,0.04,3.96,3.9,0.19,granite
32581,853541,monzogranite,monzogranite,579169,1,73.74,0.16,13.89,0.47,0.25,1.12,0.03,4.87,3.6,0.04,granite
32582,853542,granite,monzogranite,574920,1,73.41,0.18,14.06,0.81,0.24,1.08,0.01,5.2,3.45,0.07,granite
32583,853543,monzogranite,monzogranite,584278,1,74.12,0.16,13.49,0.33,0.27,0.93,0.03,5.21,3.63,0.04,granite
32584,853546,granite,monzogranite,531001,1,70.07,0.18,14.31,0.6,0.33,1.61,0.01,4.66,3.25,0.04,granite
32585,853547,granite,monzogranite,540942,1,70.87,0.41,13.8,1.33,0.49,1.41,0.02,5.58,2.63,0.1,granite
32586,853548,granodiorite,monzogranite,474182,1,65.05,0.88,14.25,2.44,1.19,3.16,0.07,4.06,3.55,0.39,granite
32587,853549,granite,monzogranite,584275,1,74.12,0.15,13.94,0.61,0.23,1.21,0.02,4.27,4.03,0.06,granite
32588,853551,granite,monzogranite,559388,1,72.29,0.34,14.18,0.72,0.39,1.04,0.02,4.99,3.38,0.11,granite
32589,853552,granite,monzogranite,556094,1,72.01,0.41,13.29,1.55,0.44,1.46,0.05,5.15,3.05,0.14,granite
32590,853554,granite,monzogranite,568470,1,72.95,0.22,13.34,0.9,0.33,0.93,0.03,5.94,2.95,0.08,granite
32591,853555,granite,monzogranite,598049,1,75.28,0.07,13.42,0.31,0.11,0.93,0.02,4.62,3.66,0.03,granite
32592,853556,granite,monzogranite,601293,1,75.57,0.11,13.05,0.38,0.2,0.95,0.03,4.45,3.61,0.04,granite
32593,853557,granite,monzogranite,602297,1,75.67,0.06,13.09,0.33,0.11,0.85,0.02,5.12,3.54,0.03,granite
32594,853561,granite,monzogranite,579075,1,73.73,0.11,13.65,0.65,0.2,0.88,0.03,5.15,3.24,0.04,granite
32595,853564,granodiorite,monzogranite,488607,1,66.39,0.96,13.72,3.37,1.07,3.04,0.09,3.89,3.29,0.4,granite
32596,853565,monzogranite,monzogranite,591259,1,74.7,0.11,13.33,0.24,0.2,1.27,0.02,4.17,3.79,0.03,granite
32597,853567,granite,monzogranite,556478,1,72.06,0.31,13.76,0.99,0.36,1.28,0.01,5.49,2.64,0.06,granite
32598,853569,granite,monzogranite,590615,1,74.62,0.11,13.38,0.41,0.14,0.81,0.04,4.81,3.74,0.03,granite
32599,853571,granite,monzogranite,564079,1,72.62,0.24,14.28,0.78,0.46,1.82,0.03,4.09,3.88,0.07,granite
32600,853575,granite,monzogranite,547096,1,71.33,0.29,14.82,0.94,0.48,1.82,0.02,4.17,3.6,0.09,granite
32601,853580,granite,monzogranite,581904,1,73.95,0.17,13.73,0.74,0.27,1.04,0.02,5.38,3.32,0.05,granite
32602,853584,amphibolite,diorite,162767,1,48.85,0.9,15.17,3.05,7.27,10.61,0.2,0.15,2.49,0.07,diorite
32603,853587,granodiorite,monzogranite,510927,1,68.39,0.94,13.14,1.52,0.83,3.04,0.09,4.07,2.63,0.34,granite
32604,853588,granite,monzogranite,571094,1,73.13,0.19,13.62,0.62,0.33,1.24,0.02,5.0,3.3,0.07,granite
32605,853594,granite,monzogranite,555174,1,71.97,0.31,14.0,0.66,0.42,1.41,0.02,5.14,2.85,0.12,granite
32606,853595,granite,monzogranite,564009,1,72.61,0.27,15.8,0.89,0.49,2.04,0.02,4.09,3.62,0.09,granite
32607,853598,granite,monzogranite,590691,1,74.63,0.12,13.68,0.41,0.17,1.37,0.02,3.88,3.6,0.02,granite
32608,853599,granite,monzogranite,556535,1,72.07,0.16,14.12,0.53,0.39,1.28,0.02,5.94,2.5,0.07,granite
32609,853600,monzogranite,monzogranite,574511,1,73.4,0.18,13.37,0.76,0.26,1.13,0.03,4.95,3.64,0.07,granite
32610,853602,granite,monzogranite,563179,1,72.58,0.16,14.24,0.56,0.29,1.62,0.03,4.53,3.41,0.04,granite
32611,853605,monzogranite,monzogranite,585901,1,74.26,0.13,13.62,0.19,0.21,1.53,0.01,3.97,4.0,0.04,granite
32612,853608,granite,monzogranite,549727,1,71.53,0.34,14.73,0.89,0.49,1.53,0.04,4.08,4.34,0.12,granite
32613,853609,granite,monzogranite,588033,1,74.41,0.16,13.46,0.63,0.22,0.78,0.03,5.09,3.24,0.02,granite
32614,853610,amphibolite,diorite,120106,1,47.54,0.66,16.71,1.76,9.3,10.41,0.14,0.18,1.51,0.07,diorite
32615,853613,granite,monzogranite,569965,1,73.06,0.19,14.13,0.82,0.44,1.81,0.03,4.1,3.49,0.06,granite
32616,853616,granite,monzogranite,553818,1,71.87,0.23,14.67,1.17,0.45,1.89,0.03,3.93,3.73,0.1,granite
32617,853617,granite,monzogranite,556221,1,72.03,0.24,14.07,0.52,0.36,1.56,0.04,4.56,3.6,0.07,granite
32618,853618,granite,monzogranite,547021,1,71.32,0.28,14.85,0.49,0.35,1.2,0.02,4.92,3.97,0.09,granite
32619,853619,monzogranite,monzogranite,562810,1,72.53,0.2,14.21,0.85,0.25,1.11,0.02,4.88,3.88,0.07,granite
32621,853622,granite,monzogranite,570483,1,73.1,0.19,14.15,0.95,0.34,1.87,0.02,4.0,3.28,0.05,granite
32622,853623,granodiorite,monzogranite,567351,1,72.88,0.27,14.03,0.85,0.5,1.98,0.02,3.54,3.41,0.08,granite
32624,853627,granite,monzogranite,572380,1,73.22,0.19,13.64,0.9,0.31,0.95,0.04,5.46,3.06,0.06,granite
32625,853628,monzogranite,monzogranite,605624,1,76.0,0.12,12.41,0.22,0.18,0.74,0.02,5.4,3.01,0.05,granite
32626,853629,granite,monzogranite,544362,1,71.11,0.31,14.55,1.11,0.43,1.47,0.02,4.97,3.37,0.1,granite
32627,853630,granite,monzogranite,577995,1,73.66,0.21,13.4,0.77,0.24,0.92,0.02,5.49,2.96,0.06,granite
32628,853631,monzogranite,monzogranite,595613,1,75.05,0.09,12.77,0.35,0.17,0.96,0.01,5.26,3.0,0.03,granite
32629,853632,granite,monzogranite,517566,1,68.95,0.51,14.34,0.93,0.46,2.42,0.07,4.25,3.36,0.16,granite
32630,853638,granite,monzogranite,572834,1,73.28,0.23,14.98,0.81,0.39,1.19,0.03,4.8,3.24,0.06,granite
32631,853639,monzogranite,monzogranite,576362,1,73.52,0.19,13.61,0.58,0.28,1.19,0.03,4.81,3.54,0.07,granite
32632,853641,granite,monzogranite,559156,1,72.26,0.29,14.28,1.0,0.51,1.79,0.03,4.09,3.98,0.09,granite
32633,853642,monzogranite,monzogranite,552550,1,71.78,0.34,13.6,0.88,0.51,1.63,0.03,4.68,3.45,0.13,granite
32634,853643,granite,monzogranite,552546,1,71.78,0.32,13.56,0.65,0.42,1.22,0.04,5.15,3.29,0.08,granite
32635,853645,monzogranite,monzogranite,582454,1,74.0,0.15,13.4,0.38,0.21,1.07,0.02,5.12,3.33,0.05,granite
32636,853647,granite,monzogranite,537089,1,70.56,0.4,13.8,0.84,0.51,1.44,0.04,5.1,3.41,0.1,granite
32637,853649,monzogranite,monzogranite,561700,1,72.45,0.29,13.46,0.65,0.33,1.13,0.03,5.11,3.42,0.07,granite
32638,853651,monzogranite,monzogranite,591285,1,74.7,0.12,13.2,0.42,0.2,0.97,0.02,4.96,3.37,0.04,granite
32639,853652,granite,monzogranite,518848,1,69.06,0.59,14.08,1.69,0.83,2.2,0.05,4.47,3.41,0.24,granite
32640,853654,granite,monzogranite,546844,1,71.3,0.53,13.26,0.96,0.39,1.85,0.08,4.43,3.13,0.15,granite
32641,853655,granite,monzogranite,566961,1,72.83,0.2,13.97,0.62,0.31,0.93,0.04,5.24,3.65,0.08,granite
32642,853656,aplite,monzogranite,562545,1,72.5,0.39,13.25,0.81,0.36,0.94,0.07,5.25,3.18,0.1,granite
32643,853660,monzogranite,monzogranite,581738,1,73.93,0.17,13.54,0.48,0.25,0.98,0.02,5.25,3.32,0.07,granite
32644,853666,granite,monzogranite,593111,1,74.84,0.12,13.18,0.44,0.18,0.96,0.02,5.2,3.44,0.04,granite
32645,853670,monzogranite,monzogranite,561896,1,72.48,0.18,14.19,0.5,0.26,1.08,0.02,5.36,3.41,0.08,granite
32646,853672,monzogranite,monzogranite,523580,1,69.47,0.47,14.5,0.75,0.71,1.82,0.03,4.29,3.62,0.13,granite
32647,853673,monzogranite,monzogranite,549666,1,71.52,0.33,13.33,1.41,0.59,1.4,0.05,5.13,3.1,0.1,granite
32648,853674,granite,monzogranite,591749,1,74.72,0.16,13.19,0.16,0.26,1.34,0.03,5.02,3.11,0.02,granite
32649,853675,granite,monzogranite,523364,1,69.44,0.61,13.73,1.47,0.88,2.23,0.05,4.53,3.35,0.26,granite
32650,853676,granite,monzogranite,538504,1,70.68,0.39,14.86,0.89,0.59,1.78,0.05,4.32,4.18,0.15,granite
32651,853677,monzogranite,monzogranite,545925,1,71.24,0.41,13.6,1.27,0.55,1.81,0.04,4.47,3.6,0.15,granite
32652,853678,granite,monzogranite,588326,1,74.45,0.13,13.68,0.56,0.17,1.04,0.02,4.83,3.19,0.03,granite
32653,853679,granite,monzogranite,538471,1,70.68,0.27,14.64,1.04,0.43,1.77,0.02,4.33,3.37,0.08,granite
32654,853680,granite,monzogranite,594721,1,75.0,0.06,13.76,0.23,0.16,0.85,0.03,5.11,3.62,0.02,granite
32655,853681,granite,monzogranite,585971,1,74.27,0.16,13.52,0.48,0.22,1.06,0.05,4.93,3.69,0.06,granite
32656,853683,granite,monzogranite,594223,1,74.93,0.15,13.34,0.56,0.21,1.08,0.04,4.53,3.89,0.06,granite
32657,853686,granite,monzogranite,546205,1,71.28,0.32,14.56,1.29,0.54,1.98,0.04,4.09,3.97,0.11,granite
32658,853687,granite,monzogranite,566476,1,72.8,0.27,14.09,0.74,0.41,1.27,0.03,4.97,3.73,0.09,granite
32659,853692,granite,monzogranite,591102,1,74.69,0.17,13.63,0.31,0.46,1.47,0.04,3.81,3.76,0.04,granite
32660,853693,granite,monzogranite,596693,1,75.14,0.2,12.85,0.66,0.27,1.18,0.03,4.2,3.8,0.08,granite
32661,853698,granite,monzogranite,595462,1,75.03,0.15,13.45,0.55,0.2,0.87,0.05,4.18,3.57,0.04,granite
32662,853701,granite,monzogranite,578229,1,73.69,0.18,13.75,0.65,0.28,1.15,0.03,5.0,3.61,0.05,granite
32663,853702,granite,monzogranite,590752,1,74.64,0.1,13.44,0.22,0.22,0.63,0.03,5.03,2.27,0.02,granite
32664,853704,granite,monzogranite,602363,1,75.68,0.09,13.51,0.57,0.22,0.85,0.04,4.34,4.13,0.03,granite
32665,853705,granodiorite,monzogranite,553909,1,71.88,0.38,14.09,0.84,0.54,1.87,0.04,4.25,3.7,0.11,granite
32667,853707,granite,monzogranite,586957,1,74.34,0.12,13.42,0.48,0.16,0.82,0.04,5.07,3.42,0.05,granite
32668,853708,granite,monzogranite,542045,1,70.95,0.51,13.77,1.16,0.67,1.74,0.04,4.73,3.36,0.15,granite
32669,853710,quartz diorite,monzogranite,515128,1,68.73,0.8,13.41,1.6,0.91,2.12,0.07,4.3,3.56,0.18,granite
32670,853714,granite,monzogranite,516629,1,68.89,0.61,14.39,1.17,0.72,1.97,0.04,4.62,3.6,0.23,granite
32671,853715,granite,monzogranite,586340,1,74.3,0.13,13.76,0.59,0.25,1.68,0.01,4.34,3.0,0.03,granite
32672,853716,granite,monzogranite,565658,1,72.74,0.22,13.66,0.65,0.38,1.28,0.04,5.0,3.69,0.08,granite
32673,853717,granite,monzogranite,552231,1,71.74,0.17,14.84,0.68,0.32,1.76,0.03,4.08,3.77,0.05,granite
32674,853718,granite,monzogranite,588101,1,74.42,0.12,13.49,0.47,0.14,0.88,0.04,4.97,3.75,0.06,granite
32675,853721,granite,monzogranite,559061,1,72.25,0.21,13.91,0.83,0.43,1.38,0.03,5.13,3.39,0.08,granite
32676,853726,granite,monzogranite,596480,1,75.11,0.14,13.27,0.39,0.17,1.0,0.02,4.22,3.55,0.03,granite
32677,853728,granite,monzogranite,555235,1,71.98,0.32,13.51,0.9,0.42,1.42,0.04,4.75,3.51,0.08,granite
32678,853729,granite,monzogranite,553877,1,71.88,0.21,14.38,0.82,0.36,1.36,0.03,4.34,3.37,0.07,granite
32679,853730,granite,monzogranite,575296,1,73.46,0.13,14.34,0.57,0.24,1.49,0.02,4.62,3.6,0.05,granite
32680,853731,granite,monzogranite,534766,1,70.39,0.33,15.22,1.0,0.6,1.72,0.04,4.52,3.79,0.11,granite
32681,853732,granodiorite,monzogranite,554369,1,71.9,0.3,14.32,0.73,0.43,1.54,0.05,4.68,3.8,0.1,granite
32682,853733,granite,monzogranite,552543,1,71.78,0.31,13.88,0.91,0.4,1.5,0.05,4.33,4.12,0.11,granite
32683,853734,aplite,monzogranite,596006,1,75.1,0.06,13.52,0.44,0.03,0.66,0.03,5.15,4.08,0.03,granite
32684,853735,granite,monzogranite,518972,1,69.08,0.58,13.9,1.18,0.49,2.58,0.06,4.47,2.72,0.22,granite
32685,853736,granite,monzogranite,499109,1,67.32,0.6,15.3,1.86,0.87,1.9,0.02,4.54,3.75,0.23,granite
32686,853737,granite,monzogranite,587102,1,74.36,0.08,14.06,0.55,0.34,1.17,0.02,4.13,3.85,0.06,granite
32687,853738,granite,monzogranite,583786,1,74.1,0.14,14.12,0.58,0.24,1.3,0.01,4.11,3.61,0.04,granite
32688,853740,granite,monzogranite,571737,1,73.2,0.14,13.95,0.55,0.31,1.24,0.02,5.1,3.03,0.05,granite
32689,853742,granite,monzogranite,595762,1,75.07,0.09,13.7,0.29,0.09,0.8,0.02,4.31,3.85,0.02,granite
32690,853744,granite,monzogranite,592141,1,74.77,0.19,13.04,0.64,0.26,0.85,0.03,5.61,3.22,0.04,granite
32691,853746,granite,monzogranite,576905,1,73.59,0.19,14.16,0.54,0.27,1.25,0.02,4.27,3.84,0.05,granite
32692,853747,granite,monzogranite,546152,1,71.27,0.35,14.19,0.93,0.47,1.61,0.03,5.28,3.4,0.13,granite
32693,853748,granite,monzogranite,556628,1,72.08,0.24,14.35,0.99,0.47,2.07,0.03,3.9,3.88,0.08,granite
32694,853750,granite,monzogranite,580504,1,73.84,0.16,13.99,0.68,0.21,1.01,0.03,3.95,3.92,0.04,granite
32695,853751,granite,monzogranite,525939,1,69.67,0.56,13.51,1.4,0.33,2.49,0.08,3.77,3.15,0.16,granite
32696,853754,granite,monzogranite,577746,1,73.63,0.15,14.2,0.45,0.25,1.53,0.01,4.49,3.46,0.04,granite
32697,853758,granite,monzogranite,515496,1,68.79,0.67,13.43,1.46,0.54,2.92,0.09,3.64,3.03,0.2,granite
32698,853761,granite,monzogranite,578055,1,73.67,0.17,13.81,0.53,0.26,1.17,0.02,4.83,3.76,0.05,granite
32699,853764,granite,monzogranite,586842,1,74.32,0.17,13.97,0.37,0.31,1.48,0.02,4.04,4.05,0.07,granite
32700,853766,granite,monzogranite,580512,1,73.84,0.19,13.88,0.56,0.22,1.19,0.03,4.05,4.3,0.07,granite
32701,853767,granite,monzogranite,529655,1,69.99,0.6,13.36,1.29,0.36,2.75,0.08,3.76,3.02,0.18,granite
32702,853768,granite,monzogranite,530903,1,70.05,0.62,13.25,1.28,0.48,2.7,0.08,3.82,2.92,0.18,granite
32703,853772,granite,monzogranite,534329,1,70.32,0.56,13.38,1.25,0.36,2.62,0.08,3.92,3.0,0.16,granite
32704,853773,granodiorite,monzogranite,579254,1,73.75,0.19,13.51,0.87,0.41,1.49,0.04,3.98,4.01,0.06,granite
32705,853775,granite,monzogranite,617975,1,77.53,0.1,12.05,0.34,0.13,0.95,0.03,4.34,3.43,0.04,granite
32706,853776,granite,monzogranite,569574,1,73.01,0.19,13.9,0.47,0.28,1.12,0.02,5.2,3.6,0.05,granite
32707,853777,granite,monzogranite,590841,1,74.65,0.17,13.61,0.43,0.45,1.43,0.03,4.12,4.1,0.06,granite
32708,853780,granite,monzogranite,581791,1,73.94,0.07,14.45,0.5,0.18,1.38,0.01,4.06,4.15,0.03,granite
32709,853782,granite,monzogranite,577983,1,73.66,0.16,14.18,0.49,0.27,1.33,0.03,3.63,3.95,0.03,granite
32710,853784,granodiorite,monzogranite,526830,1,69.72,0.59,13.29,1.41,0.36,2.66,0.08,3.85,3.0,0.17,granite
32711,853786,granite,monzogranite,573751,1,73.33,0.16,14.18,0.39,0.22,1.12,0.02,4.86,4.1,0.04,granite
32712,853788,granodiorite,monzogranite,464318,1,64.18,1.03,14.61,2.1,1.31,3.67,0.07,3.92,3.04,0.39,granite
32713,853795,granite,monzogranite,589362,1,74.52,0.15,13.19,0.64,0.28,1.28,0.02,4.75,3.49,0.05,granite
32714,853798,granite,monzogranite,527126,1,69.77,0.41,14.81,0.86,0.62,2.21,0.03,4.09,3.85,0.13,granite
32715,853801,granite,monzogranite,526475,1,69.7,0.46,14.81,1.05,0.65,2.29,0.03,4.34,3.76,0.14,granite
32716,853814,pegmatite,monzogranite,576806,1,73.58,0.02,14.47,0.14,0.18,1.11,0.1,5.06,3.34,0.05,granite
32717,853818,granite,monzogranite,551184,1,71.66,0.12,15.49,0.61,0.29,1.1,0.03,5.47,3.63,0.06,granite
32718,853819,granite,monzogranite,565494,1,72.72,0.2,14.07,0.37,0.29,0.88,0.02,5.22,3.65,0.05,granite
32719,853823,granite,monzogranite,525794,1,69.65,0.45,14.53,1.27,0.62,1.79,0.05,4.5,4.13,0.15,granite
32720,853824,granite,monzogranite,579029,1,73.72,0.25,13.3,0.8,0.32,0.78,0.04,5.43,3.31,0.06,granite
32721,853825,granite,monzogranite,572889,1,73.29,0.11,14.2,0.8,0.2,1.15,0.01,5.18,3.38,0.03,granite
32722,853827,granite,monzogranite,547029,1,71.32,0.33,14.99,0.45,0.42,1.44,0.01,4.63,4.25,0.1,granite
32723,853828,granodiorite,monzogranite,581660,1,73.92,0.15,13.54,0.68,0.28,1.25,0.06,4.36,4.16,0.07,granite
32724,853831,granite,monzogranite,577826,1,73.64,0.19,14.0,0.73,0.33,1.74,0.02,4.14,3.37,0.05,granite
32725,853833,granite,monzogranite,522366,1,69.36,0.63,13.71,1.18,0.45,3.06,0.08,3.7,2.96,0.23,granite
32726,853835,granite,monzogranite,572914,1,73.29,0.23,13.64,0.68,0.41,1.32,0.06,4.5,3.78,0.08,granite
32727,853836,granite,monzogranite,570073,1,73.07,0.26,13.51,0.84,0.41,1.5,0.03,4.54,3.65,0.08,granite
32728,853838,granite,monzogranite,562808,1,72.53,0.19,14.38,0.62,0.36,1.55,0.03,4.67,3.93,0.06,granite
32729,853842,granite,monzogranite,571342,1,73.16,0.16,14.11,0.67,0.24,1.46,0.02,4.55,3.43,0.04,granite
32730,853845,granodiorite,monzogranite,600207,1,75.47,0.08,13.31,0.39,0.07,0.86,0.04,4.87,3.88,0.03,granite
32731,853846,granite,monzogranite,592883,1,74.81,0.04,13.79,0.44,0.05,0.91,0.04,4.69,4.32,0.05,granite
32732,853847,granite,monzogranite,587109,1,74.36,0.16,13.59,0.59,0.27,1.18,0.05,4.18,3.88,0.06,granite
32733,853848,granodiorite,monzogranite,598065,1,75.28,0.16,12.81,0.66,0.28,0.97,0.08,3.88,4.03,0.06,granite
32734,853849,granite,monzogranite,588327,1,74.45,0.14,13.51,0.51,0.23,1.51,0.03,4.53,3.58,0.06,granite
32735,853852,granodiorite,monzogranite,556395,1,72.05,0.3,14.04,0.7,0.42,1.63,0.05,3.95,4.02,0.11,granite
32736,853853,granite,monzogranite,583470,1,74.08,0.16,13.34,0.47,0.28,1.02,0.05,5.04,3.61,0.06,granite
32737,853854,granite,monzogranite,540238,1,70.8,0.4,14.77,0.52,0.52,1.55,0.02,4.5,4.17,0.12,granite
32738,853855,granite,monzogranite,584410,1,74.14,0.14,13.75,0.76,0.23,1.08,0.02,5.3,3.03,0.04,granite
32739,853857,granite,monzogranite,603024,1,75.72,0.05,13.64,0.33,0.03,1.01,0.02,4.42,4.24,0.04,granite
32740,853860,granite,monzogranite,591248,1,74.7,0.1,13.65,0.57,0.13,1.07,0.03,5.08,3.64,0.05,granite
32741,853863,granite,monzogranite,581286,1,73.9,0.21,13.51,0.68,0.37,1.53,0.08,3.9,4.21,0.09,granite
32742,853866,granite,monzogranite,580046,1,73.8,0.26,14.66,1.34,0.49,0.71,0.04,4.0,1.92,0.06,granite
32743,853868,granite,monzogranite,544935,1,71.19,0.3,14.73,0.29,0.42,1.23,0.04,5.03,4.18,0.09,granite
32744,853870,granite,monzogranite,574021,1,73.36,0.24,13.31,1.02,0.35,1.02,0.06,5.41,3.45,0.06,granite
32745,853873,granite,monzogranite,572913,1,73.29,0.23,13.42,0.56,0.53,1.5,0.05,4.03,3.84,0.07,granite
32746,853881,granite,monzogranite,577674,1,73.62,0.15,14.17,0.64,0.2,1.37,0.01,4.45,3.48,0.04,granite
32747,853882,granite,monzogranite,587163,1,74.37,0.07,13.9,0.38,0.08,0.88,0.01,4.5,3.59,0.02,granite
32748,853883,granodiorite,monzogranite,600309,1,75.49,0.07,13.58,0.21,0.05,0.79,0.03,4.03,4.77,0.03,granite
32749,853884,granite,monzogranite,585970,1,74.27,0.16,13.5,0.7,0.28,1.23,0.03,4.9,3.64,0.04,granite
32750,853889,granite,monzogranite,587180,1,74.37,0.17,13.66,0.53,0.26,0.85,0.04,4.81,3.21,0.05,granite
32751,853891,granite,monzogranite,591100,1,74.69,0.16,13.42,0.54,0.31,1.16,0.04,4.76,3.72,0.05,granite
32752,853893,granite,monzogranite,552077,1,71.71,0.32,14.35,0.77,0.47,1.79,0.05,4.0,4.02,0.1,granite
32753,853895,granite,monzogranite,586747,1,74.31,0.11,13.5,0.55,0.17,1.16,0.03,4.89,3.71,0.06,granite
32754,853896,granite,monzogranite,560667,1,72.39,0.33,14.11,0.82,0.44,1.59,0.04,4.17,4.02,0.09,granite
32755,853900,granite,monzogranite,570207,1,73.09,0.25,13.67,1.35,0.38,1.6,0.03,4.6,3.64,0.07,granite
32756,853901,granite,monzogranite,557668,1,72.14,0.25,14.53,0.81,0.37,1.41,0.03,4.73,4.15,0.08,granite
32758,853905,granite,monzogranite,524584,1,69.54,0.4,14.55,1.33,0.57,1.71,0.03,4.93,3.11,0.12,granite
32759,853906,granite,monzogranite,573826,1,73.34,0.14,14.09,0.47,0.21,1.42,0.02,4.42,3.51,0.04,granite
32760,853913,granite,monzogranite,564512,1,72.67,0.27,14.23,0.22,0.38,1.22,0.02,4.41,4.1,0.08,granite
32761,853916,granite,monzogranite,551812,1,71.7,0.32,14.48,0.81,0.47,1.78,0.04,4.02,4.13,0.11,granite
32762,853917,granite,monzogranite,556162,1,72.02,0.32,14.23,0.68,0.46,1.62,0.04,4.39,3.83,0.09,granite
32763,853918,granite,monzogranite,581820,1,73.94,0.18,13.99,0.56,0.31,1.41,0.03,4.24,3.95,0.06,granite
32764,853921,granite,monzogranite,578920,1,73.71,0.14,14.08,0.1,0.19,0.81,0.02,5.12,3.85,0.04,granite
32765,853922,granite,monzogranite,592900,1,74.81,0.11,13.19,0.5,0.2,1.12,0.02,5.04,3.38,0.04,granite
32766,853923,granite,monzogranite,536943,1,70.54,0.32,14.0,1.37,0.9,1.99,0.03,4.26,3.49,0.14,granite
32767,853924,granite,monzogranite,590620,1,74.62,0.14,13.5,0.75,0.19,1.01,0.02,4.94,3.53,0.03,granite
32768,853926,granite,monzogranite,585805,1,74.25,0.13,13.66,0.4,0.23,1.0,0.04,5.09,4.04,0.05,granite
32769,853927,granite,monzogranite,585670,1,74.23,0.21,13.79,0.65,0.42,1.1,0.03,4.57,3.84,0.06,granite
32770,853930,granite,monzogranite,536948,1,70.54,0.38,14.77,1.65,0.57,1.93,0.03,4.24,4.3,0.12,granite
32771,853931,granite,monzogranite,561627,1,72.44,0.28,14.22,0.59,0.42,1.3,0.04,4.7,4.02,0.1,granite
32772,853932,granite,monzogranite,557085,1,72.1,0.28,14.19,1.13,0.47,1.66,0.04,4.82,3.86,0.12,granite
32773,853935,granite,monzogranite,577595,1,73.61,0.16,13.87,0.8,0.31,1.35,0.04,4.97,3.68,0.05,granite
32774,853939,granite,monzogranite,523160,1,69.41,0.47,14.97,1.57,0.58,1.77,0.05,4.88,3.97,0.15,granite
32775,853941,granite,monzogranite,587181,1,74.37,0.17,13.79,0.54,0.27,1.24,0.03,4.37,3.96,0.06,granite
32776,853942,granite,monzogranite,579781,1,73.8,0.14,13.62,0.83,0.28,1.24,0.02,5.05,3.53,0.04,granite
32777,853945,granite,monzogranite,585647,1,74.23,0.13,13.85,0.69,0.31,1.68,0.02,4.0,3.67,0.06,granite
32778,853946,granite,monzogranite,577686,1,73.62,0.2,14.0,0.55,0.28,1.27,0.02,4.41,4.04,0.08,granite
32779,853948,granite,monzogranite,579235,1,73.75,0.13,14.36,0.56,0.2,1.36,0.02,4.4,3.73,0.04,granite
32780,853949,granite,monzogranite,576929,1,73.59,0.29,13.29,0.95,0.37,1.27,0.04,4.85,3.39,0.1,granite
32781,853950,granite,monzogranite,568537,1,72.96,0.18,14.53,0.93,0.34,1.4,0.05,3.96,4.31,0.09,granite
32782,853952,granite,monzogranite,578162,1,73.68,0.25,13.62,0.95,0.5,1.66,0.03,4.42,3.46,0.08,granite
32783,853954,granite,monzogranite,540455,1,70.81,0.2,15.17,0.64,0.39,2.03,0.03,4.88,4.02,0.09,granite
32784,853955,granite,monzogranite,594232,1,74.93,0.18,13.21,0.67,0.19,0.88,0.05,5.23,3.45,0.05,granite
32785,853958,granite,monzogranite,589512,1,74.54,0.15,13.44,0.6,0.23,1.0,0.04,4.66,3.76,0.05,granite
32786,853960,granite,monzogranite,556320,1,72.04,0.34,14.56,0.72,0.49,1.68,0.03,4.31,3.85,0.1,granite
32787,853965,granite,monzogranite,557524,1,72.12,0.25,14.2,0.74,0.32,1.1,0.02,4.88,3.91,0.08,granite
32788,853974,gneiss,monzogranite,575236,1,73.45,0.21,13.92,0.67,0.35,1.32,0.03,5.02,3.79,0.05,granite
32789,853976,amphibolite,diorite,308385,1,52.9,0.93,13.7,1.9,7.7,9.2,0.21,0.19,3.62,0.13,diorite
32790,853979,gneiss,monzogranite,588086,1,74.42,0.04,14.41,0.18,0.15,1.12,0.04,4.1,4.19,0.02,granite
32791,853985,granite,monzogranite,585567,1,74.22,0.13,13.76,0.18,0.16,0.73,0.03,4.52,3.67,0.04,granite
32792,853988,monzogranite,monzogranite,565492,1,72.72,0.19,13.88,0.53,0.2,1.3,0.04,3.91,4.04,0.06,granite
32793,853992,granite,monzogranite,603427,1,75.78,0.13,13.09,0.52,0.18,0.75,0.02,4.96,3.0,0.04,granite
32794,853999,mylonite,monzogranite,601019,1,75.53,0.07,13.26,0.47,0.07,0.75,0.04,5.81,3.39,0.04,granite
32795,854001,monzogranite,monzogranite,579383,1,73.77,0.14,13.56,0.6,0.21,1.21,0.04,4.03,3.65,0.04,granite
32796,854010,granite,monzogranite,619665,1,77.98,0.1,11.77,0.39,0.08,0.7,0.03,4.79,3.43,0.02,granite
32797,854011,granite,monzogranite,577152,1,73.6,0.15,13.86,0.8,0.24,0.9,0.03,5.11,3.18,0.05,granite
